2004	Richland (WI)	WI	County	100	829	20.7	172	64.9	538	13.0	108	1.2	10	0.1	1	77.7*	644	7.0*	58	15.3*	127	15.3*	127	20.472441	26	68.503937	87	10.236220	13	0.787402	1	0.000000	0	77.7*	644	7.0*	58	15.3*	127	7.0*	58	6.896552	4	51.724138	30	32.758621	19	6.896552	4	1.724138	1	77.7*	644	7.0*	58	15.3*	127	77.7*	644	22.049689	142	65.372671	421	11.801242	76	0.776398	5	0.000000	0	77.7*	644	7.0*	58	15.3*	127	100	461	4.3	20	56.8	262	31.2	144	7.6	35	0.0	0	100	461	57.9	267	0.0	0	39.9	184	2.2	10	100	7,156	2.4	172	27.8	1,989	37.2	2,660	25.2	1,805	7.4	530	60.3*	4,317	28.8*	2,064	10.8*	775	100	584	1.2	7	38.7	226	60.1	351	0.0	0	0.0	0	100	584	69.0	403	30.0	175	1.0	6	6.4	461	8.2	584	-1.7	-123	100	$1.4B	1.8	$25.2M	30.0	$421.4M	43.3	$607.0M	16.5	$230.9M	8.5	$118.7M	71.3*	$1.0B	27.4*	$384.2M	1.3*	$18.1M	100	$1,692,706	NA	$146,605	NA	$783,199	NA	$5,620,611	NA	$23,093,000	NA	$118,720,000	NA	$1,554,234	NA	$6,624,103	NA	$142,740	100	$196,095	NA	$146,605	NA	$211,846	NA	$228,205	NA	$127,939	NA	$224,000	NA	$231,857	NA	$186,142	NA	$23,391
2005	Richland (WI)	WI	County	100	889	19.5	173	65.2	580	14.2	126	1.0	9	0.1	1	78.2*	695	6.9*	61	15.0*	133	15.0*	133	18.045113	24	68.421053	91	12.781955	17	0.751880	1	0.000000	0	78.2*	695	6.9*	61	15.0*	133	6.9*	61	6.557377	4	49.180328	30	36.065574	22	6.557377	4	1.639344	1	78.2*	695	6.9*	61	15.0*	133	78.2*	695	20.863309	145	66.043165	459	12.517986	87	0.575540	4	0.000000	0	78.2*	695	6.9*	61	15.0*	133	100	877	14.7	129	47.1	413	38.2	335	0.0	0	0.0	0	100	877	66.1	580	5.4	47	25.3	222	3.2	28	100	7,537	2.3	173	28.4	2,139	40.7	3,065	21.6	1,630	7.0	530	60.4*	4,550	28.1*	2,119	11.5*	868	100	496	2.2	11	41.5	206	21.0	104	35.3	175	0.0	0	100	496	58.3	289	39.3	195	2.4	12	11.6	877	6.6	496	5.1	381	100	$1.5B	1.7	$26.1M	26.6	$398.4M	43.5	$651.0M	20.2	$301.7M	7.9	$118.7M	64.6*	$966.7M	34.5*	$516.7M	0.8*	$12.5M	100	$1,682,704	NA	$150,682	NA	$686,917	NA	$5,166,778	NA	$33,523,333	NA	$118,720,000	NA	$1,390,914	NA	$8,470,738	NA	$94,165	100	$198,477	NA	$150,682	NA	$186,261	NA	$212,403	NA	$185,098	NA	$224,000	NA	$212,458	NA	$243,849	NA	$14,429
2009	Hayes (NE)	NE	County	100	61	26.2	16	55.7	34	18.0	11	0.0	0	0.0	0	47.5*	29	6.6*	4	45.9*	28	45.9*	28	25.000000	7	53.571429	15	21.428571	6	0.000000	0	0.000000	0	47.5*	29	6.6*	4	45.9*	28	6.6*	4	50.000000	2	50.000000	2	0.000000	0	0.000000	0	0.000000	0	47.5*	29	6.6*	4	45.9*	28	47.5*	29	24.137931	7	58.620690	17	17.241379	5	0.000000	0	0.000000	0	47.5*	29	6.6*	4	45.9*	28	100	25	8.0	2	92.0	23	0.0	0	0.0	0	0.0	0	100	25	84.0	21	0.0	0	8.0	2	8.0	2	100	459	3.5	16	27.7	127	68.8	316	0.0	0	0.0	0	44.7*	205	2.0*	9	53.4*	245	100	25	8.0	2	52.0	13	40.0	10	0.0	0	0.0	0	100	25	32.0	8	68.0	17	0.0	0	NA	NA	NA	NA	NA	NA	100	$64.0M	2.9	$1.9M	50.5	$32.3M	46.6	$29.8M	0.0	$0.0	0.0	$0.0	95.3*	$61.0M	4.7*	$3.0M	0.0*	$0K	100	$1,048,803	NA	$116,062	NA	$950,706	NA	$2,708,727	NA	$0	NA	$0	NA	$2,102,621	NA	$750,250	NA	$0	100	$139,383	NA	$116,062	NA	$254,520	NA	$94,291	NA	$0	NA	$0	NA	$297,444	NA	$333,444	NA	$0
2009	Washington (WI)	WI	County	100	5,870	16.0	940	60.9	3,576	21.4	1,254	1.4	83	0.3	17	83.2*	4,886	9.0*	530	7.7*	454	7.7*	454	14.096916	64	60.132159	273	24.449339	111	1.101322	5	0.220264	1	83.2*	4,886	9.0*	530	7.7*	454	9.0*	530	5.471698	29	49.622642	263	38.679245	205	5.471698	29	0.754717	4	83.2*	4,886	9.0*	530	7.7*	454	83.2*	4,886	17.335244	847	62.218584	3,040	19.197708	938	1.002865	49	0.245600	12	83.2*	4,886	9.0*	530	7.7*	454	100	5,509	3.5	191	41.4	2,279	39.2	2,158	12.0	661	4.0	220	100	5,509	42.4	2,336	4.2	233	43.1	2,376	10.2	564	100	70,795	1.3	940	19.5	13,813	43.2	30,554	20.4	14,431	15.6	11,057	71.0*	50,284	21.5*	15,245	7.4*	5,266	100	7,457	0.8	57	15.8	1,181	29.9	2,230	25.7	1,919	27.8	2,070	100	7,457	57.5	4,287	34.6	2,582	7.9	588	7.8	5,509	10.5	7,457	-2.8	-1,948	100	$13.6B	1.3	$175.5M	20.6	$2.8B	46.3	$6.3B	18.4	$2.5B	13.4	$1.8B	73.3*	$9.9B	26.3*	$3.6B	0.4*	$53.7M	100	$2,310,725	NA	$186,686	NA	$782,455	NA	$5,004,877	NA	$30,086,675	NA	$106,888,471	NA	$2,036,186	NA	$6,719,653	NA	$118,359	100	$191,595	NA	$186,686	NA	$202,567	NA	$205,411	NA	$173,044	NA	$164,340	NA	$197,852	NA	$233,612	NA	$10,204
2002	Washington (WI)	WI	County	100	4,413	18.2	804	57.1	2,522	22.3	986	2.0	88	0.3	13	82.4*	3,637	9.3*	410	8.3*	366	8.3*	366	11.475410	42	65.300546	239	21.311475	78	1.366120	5	0.546448	2	82.4*	3,637	9.3*	410	8.3*	366	9.3*	410	8.780488	36	45.365854	186	38.536585	158	6.829268	28	0.487805	2	82.4*	3,637	9.3*	410	8.3*	366	82.4*	3,637	19.961507	726	57.657410	2,097	20.621391	750	1.512235	55	0.247457	9	82.4*	3,637	9.3*	410	8.3*	366	100	5,175	3.6	184	29.0	1,500	50.0	2,590	16.3	841	1.2	60	100	5,175	44.4	2,299	12.2	633	36.4	1,882	7.0	361	100	60,917	1.3	804	16.3	9,940	41.1	25,059	24.9	15,168	16.3	9,946	72.3*	44,073	18.9*	11,537	8.7*	5,307	100	4,582	1.8	82	18.6	850	31.2	1,431	29.3	1,344	19.1	875	100	4,582	56.0	2,565	32.3	1,482	11.7	535	8.5	5,175	7.5	4,582	1.0	593	100	$9.5B	1.6	$147.9M	19.1	$1.8B	44.6	$4.2B	26.1	$2.5B	8.6	$810.7M	74.8*	$7.1B	24.0*	$2.3B	1.2*	$110.8M	100	$2,142,219	NA	$184,015	NA	$716,170	NA	$4,278,062	NA	$28,074,932	NA	$62,363,154	NA	$1,944,343	NA	$5,539,590	NA	$302,743	100	$155,188	NA	$184,015	NA	$181,708	NA	$168,330	NA	$162,882	NA	$81,512	NA	$160,451	NA	$196,865	NA	$20,879
2003	Washington (WI)	WI	County	100	4,947	16.6	822	60.9	3,011	20.5	1,014	1.8	88	0.2	12	83.0*	4,104	8.7*	428	8.4*	415	8.4*	415	11.807229	49	66.746988	277	20.000000	83	1.204819	5	0.240964	1	83.0*	4,104	8.7*	428	8.4*	415	8.7*	428	8.411215	36	48.130841	206	36.214953	155	6.775701	29	0.467290	2	83.0*	4,104	8.7*	428	8.4*	415	83.0*	4,104	17.958090	737	61.598441	2,528	18.908382	776	1.315789	54	0.219298	9	83.0*	4,104	8.7*	428	8.4*	415	100	5,093	2.9	146	57.9	2,947	29.4	1,496	9.9	504	0.0	0	100	5,093	66.6	3,393	2.0	103	27.6	1,408	3.7	189	100	60,956	1.3	822	19.1	11,655	41.2	25,128	25.3	15,405	13.0	7,946	72.1*	43,934	20.2*	12,305	7.7*	4,717	100	5,054	1.5	75	16.8	847	34.3	1,733	7.9	399	39.6	2,000	100	5,054	71.9	3,635	22.9	1,156	5.2	263	8.4	5,093	8.3	5,054	0.1	39	100	$9.7B	1.6	$150.3M	20.7	$2.0B	43.4	$4.2B	26.1	$2.5B	8.3	$801.3M	75.0*	$7.3B	24.1*	$2.3B	0.8*	$79.7M	100	$1,959,506	NA	$182,788	NA	$665,494	NA	$4,150,561	NA	$28,745,511	NA	$66,779,083	NA	$1,772,476	NA	$5,466,565	NA	$192,152	100	$159,027	NA	$182,788	NA	$171,926	NA	$167,489	NA	$164,207	NA	$100,849	NA	$165,572	NA	$190,141	NA	$16,905
2001	Washington (WI)	WI	County	100	4,221	18.4	778	56.5	2,386	22.6	953	2.2	91	0.3	13	81.8*	3,451	9.5*	403	8.7*	367	8.7*	367	12.806540	47	64.850136	238	20.435967	75	1.634877	6	0.272480	1	81.8*	3,451	9.5*	403	8.7*	367	9.5*	403	10.173697	41	43.672457	176	38.213400	154	7.444169	30	0.496278	2	81.8*	3,451	9.5*	403	8.7*	367	81.8*	3,451	19.994205	690	57.142857	1,972	20.979426	724	1.593741	55	0.289771	10	81.8*	3,451	9.5*	403	8.7*	367	100	10,309	3.9	400	22.4	2,306	36.7	3,787	18.8	1,936	18.2	1,880	100	10,309	49.0	5,053	9.1	938	32.7	3,374	9.2	944	100	60,324	1.3	778	15.7	9,467	40.5	24,407	25.9	15,611	16.7	10,061	72.4*	43,672	19.5*	11,770	8.1*	4,882	100	7,660	1.8	141	20.0	1,532	38.1	2,921	13.4	1,026	26.6	2,040	100	7,660	50.6	3,878	47.0	3,599	2.4	183	17.1	10,309	12.7	7,660	4.4	2,649	100	$9.8B	1.5	$149.6M	18.5	$1.8B	44.3	$4.3B	28.5	$2.8B	7.3	$712.3M	74.2*	$7.3B	24.8*	$2.4B	1.0*	$97.4M	100	$2,318,376	NA	$192,235	NA	$757,940	NA	$4,544,549	NA	$30,599,813	NA	$54,793,923	NA	$2,104,804	NA	$6,016,891	NA	$265,335	100	$162,222	NA	$192,235	NA	$191,026	NA	$177,447	NA	$178,373	NA	$70,800	NA	$166,323	NA	$206,016	NA	$19,946
2006	Washington (WI)	WI	County	100	5,374	15.4	825	62.1	3,339	20.4	1,098	1.8	97	0.3	15	83.2*	4,471	9.0*	484	7.8*	419	7.8*	419	12.649165	53	63.961814	268	21.718377	91	1.431981	6	0.238663	1	83.2*	4,471	9.0*	484	7.8*	419	9.0*	484	7.644628	37	48.553719	235	36.983471	179	6.198347	30	0.619835	3	83.2*	4,471	9.0*	484	7.8*	419	83.2*	4,471	16.439275	735	63.431000	2,836	18.519347	828	1.364348	61	0.246030	11	83.2*	4,471	9.0*	484	7.8*	419	100	5,441	1.7	90	36.4	1,982	36.2	1,969	10.1	550	15.6	850	100	5,441	62.2	3,383	3.0	163	25.3	1,378	9.5	517	100	68,484	1.2	825	18.9	12,936	39.8	27,226	25.3	17,340	14.8	10,157	71.7*	49,135	21.1*	14,420	7.2*	4,929	100	2,746	2.8	78	53.2	1,461	30.3	832	13.7	375	0.0	0	100	2,746	81.2	2,231	6.8	188	11.9	327	7.9	5,441	4.0	2,746	3.9	2,695	100	$13.2B	1.2	$159.8M	21.1	$2.8B	40.7	$5.4B	25.7	$3.4B	11.3	$1.5B	72.5*	$9.5B	26.9*	$3.5B	0.6*	$77.3M	100	$2,448,886	NA	$193,669	NA	$833,082	NA	$4,876,656	NA	$34,821,660	NA	$99,107,000	NA	$2,135,007	NA	$7,308,589	NA	$184,580	100	$192,166	NA	$193,669	NA	$215,033	NA	$196,671	NA	$194,792	NA	$146,363	NA	$194,273	NA	$245,309	NA	$15,691
2007	Washington (WI)	WI	County	100	5,725	15.6	892	60.9	3,486	21.5	1,232	1.7	97	0.3	18	83.3*	4,769	8.9*	507	7.8*	449	7.8*	449	12.694878	57	60.579065	272	25.167038	113	1.336303	6	0.222717	1	83.3*	4,769	8.9*	507	7.8*	449	8.9*	507	6.903353	35	46.351085	235	40.039448	203	6.114398	31	0.591716	3	83.3*	4,769	8.9*	507	7.8*	449	83.3*	4,769	16.775005	800	62.465926	2,979	19.207381	916	1.258125	60	0.293563	14	83.3*	4,769	8.9*	507	7.8*	449	100	10,413	1.6	169	40.0	4,160	36.4	3,786	17.3	1,798	4.8	500	100	10,413	50.7	5,278	5.9	619	38.7	4,031	4.7	485	100	73,625	1.2	892	18.4	13,583	41.1	30,253	23.1	16,990	16.2	11,907	72.0*	53,040	20.1*	14,770	7.9*	5,815	100	5,272	1.5	78	37.9	1,998	44.7	2,358	15.9	838	0.0	0	100	5,272	58.6	3,087	38.0	2,001	3.5	184	14.1	10,413	7.2	5,272	7.0	5,141	100	$14.2B	1.2	$171.4M	19.5	$2.8B	42.8	$6.1B	24.0	$3.4B	12.5	$1.8B	73.7*	$10.4B	25.6*	$3.6B	0.7*	$97.1M	100	$2,474,699	NA	$192,164	NA	$791,829	NA	$4,916,732	NA	$35,110,938	NA	$98,486,056	NA	$2,188,931	NA	$7,162,897	NA	$216,149	100	$192,430	NA	$192,164	NA	$203,218	NA	$200,225	NA	$200,457	NA	$148,883	NA	$196,814	NA	$245,876	NA	$16,690
2004	Washington (WI)	WI	County	100	4,932	16.3	806	61.0	3,010	20.5	1,010	1.8	91	0.3	15	82.6*	4,072	9.1*	447	8.4*	413	8.4*	413	12.348668	51	65.133172	269	20.823245	86	1.452785	6	0.242131	1	82.6*	4,072	9.1*	447	8.4*	413	9.1*	447	8.053691	36	49.664430	222	35.346756	158	6.263982	28	0.671141	3	82.6*	4,072	9.1*	447	8.4*	413	82.6*	4,072	17.657171	719	61.861493	2,519	18.811395	766	1.399804	57	0.270138	11	82.6*	4,072	9.1*	447	8.4*	413	100	8,083	3.3	270	39.5	3,194	31.5	2,543	14.5	1,175	11.1	901	100	8,083	41.9	3,387	2.9	232	53.1	4,292	2.1	172	100	63,180	1.3	806	18.6	11,772	39.1	24,734	24.9	15,711	16.1	10,157	71.3*	45,062	21.0*	13,275	7.7*	4,843	100	5,859	1.8	104	29.7	1,741	37.3	2,185	19.3	1,129	11.9	700	100	5,859	64.2	3,761	34.5	2,019	1.3	79	12.8	8,083	9.3	5,859	3.5	2,224	100	$10.3B	1.4	$140.9M	19.7	$2.0B	40.3	$4.2B	26.1	$2.7B	12.6	$1.3B	72.3*	$7.5B	26.9*	$2.8B	0.8*	$84.3M	100	$2,090,038	NA	$174,834	NA	$673,627	NA	$4,109,605	NA	$29,510,890	NA	$86,889,267	NA	$1,829,634	NA	$6,204,685	NA	$204,121	100	$163,154	NA	$174,834	NA	$172,241	NA	$167,814	NA	$170,931	NA	$128,319	NA	$165,334	NA	$208,926	NA	$17,407
2005	Washington (WI)	WI	County	100	5,358	15.8	848	62.4	3,342	19.8	1,063	1.7	92	0.2	13	83.3*	4,461	8.8*	474	7.9*	423	7.9*	423	12.293144	52	65.011820	275	21.040189	89	1.418440	6	0.236407	1	83.3*	4,461	8.8*	474	7.9*	423	8.8*	474	7.172996	34	50.210970	238	35.864979	170	6.329114	30	0.421941	2	83.3*	4,461	8.8*	474	7.9*	423	83.3*	4,461	17.081372	762	63.416274	2,829	18.022865	804	1.255324	56	0.224165	10	83.3*	4,461	8.8*	474	7.9*	423	100	6,325	2.4	149	48.4	3,063	31.0	1,958	18.3	1,155	0.0	0	100	6,325	50.0	3,162	7.8	495	33.5	2,118	8.7	550	100	64,993	1.3	848	19.9	12,944	40.5	26,319	25.2	16,375	13.1	8,507	71.6*	46,552	20.7*	13,455	7.7*	4,986	100	3,716	1.7	65	32.9	1,221	31.2	1,159	11.3	421	22.9	850	100	3,716	60.0	2,230	34.5	1,283	5.5	203	9.7	6,325	5.7	3,716	4.0	2,609	100	$10.5B	1.3	$141.2M	22.1	$2.3B	41.0	$4.3B	27.3	$2.9B	8.3	$868.8M	75.0*	$7.9B	24.2*	$2.5B	0.8*	$86.3M	100	$1,959,391	NA	$166,488	NA	$692,715	NA	$4,051,397	NA	$31,159,783	NA	$66,834,077	NA	$1,765,110	NA	$5,354,416	NA	$203,941	100	$161,531	NA	$166,488	NA	$178,852	NA	$163,632	NA	$175,066	NA	$102,133	NA	$169,148	NA	$188,628	NA	$17,302
2015	Washington (WI)	WI	County	100	7,901	13.1	1,035	66.4	5,243	19.3	1,523	1.1	85	0.2	15	83.8*	6,618	8.8*	694	7.5*	589	7.5*	589	11.035654	65	68.081494	401	20.203735	119	0.679117	4	0.000000	0	83.8*	6,618	8.8*	694	7.5*	589	8.8*	694	3.746398	26	50.864553	353	40.057637	278	4.610951	32	0.720461	5	83.8*	6,618	8.8*	694	7.5*	589	83.8*	6,618	14.264128	944	67.830160	4,489	17.014204	1,126	0.740405	49	0.151103	10	83.8*	6,618	8.8*	694	7.5*	589	100	9,993	2.9	285	55.0	5,496	38.2	3,817	4.0	395	0.0	0	100	9,993	75.2	7,511	4.2	420	18.4	1,839	2.2	223	100	81,651	1.3	1,035	24.8	20,227	43.2	35,310	18.1	14,750	12.7	10,329	70.5*	57,562	22.8*	18,650	6.7*	5,439	100	7,727	1.1	88	51.6	3,988	33.9	2,621	13.3	1,030	0.0	0	100	7,727	86.3	6,669	11.0	848	2.7	210	12.2	9,993	9.5	7,727	2.8	2,266	100	$19.9B	0.8	$164.6M	23.8	$4.7B	45.9	$9.1B	15.1	$3.0B	14.4	$2.9B	76.6*	$15.2B	23.1*	$4.6B	0.3*	$58.7M	100	$2,516,415	NA	$158,994	NA	$903,344	NA	$5,986,687	NA	$35,214,035	NA	$191,365,867	NA	$2,300,154	NA	$6,629,824	NA	$99,625	100	$243,502	NA	$158,994	NA	$234,154	NA	$258,219	NA	$202,928	NA	$277,906	NA	$264,453	NA	$246,708	NA	$10,789
2014	Washington (WI)	WI	County	100	7,511	11.8	888	67.6	5,079	19.2	1,445	1.1	84	0.2	15	83.3*	6,255	9.4*	708	7.3*	548	7.3*	548	12.226277	67	65.510949	359	21.532847	118	0.729927	4	0.000000	0	83.3*	6,255	9.4*	708	7.3*	548	9.4*	708	3.389831	24	53.248588	377	38.135593	270	4.519774	32	0.706215	5	83.3*	6,255	9.4*	708	7.3*	548	83.3*	6,255	12.741807	797	69.432454	4,343	16.898481	1,057	0.767386	48	0.159872	10	83.3*	6,255	9.4*	708	7.3*	548	100	8,629	1.2	100	50.1	4,327	31.2	2,695	8.2	706	9.3	801	100	8,629	63.1	5,446	6.9	596	26.4	2,276	3.6	311	100	79,385	1.1	888	24.5	19,467	42.7	33,936	18.6	14,765	13.0	10,329	70.2*	55,700	23.4*	18,537	6.5*	5,148	100	10,362	2.0	211	47.8	4,954	43.1	4,466	4.2	431	2.9	300	100	10,362	89.5	9,269	9.4	969	1.2	124	10.9	8,629	13.1	10,362	-2.2	-1,733	100	$19.1B	0.9	$163.4M	23.7	$4.5B	40.8	$7.8B	19.8	$3.8B	14.9	$2.8B	73.8*	$14.1B	25.9*	$5.0B	0.2*	$46.4M	100	$2,548,728	NA	$184,006	NA	$893,426	NA	$5,406,853	NA	$45,063,774	NA	$189,608,733	NA	$2,259,774	NA	$7,008,718	NA	$84,741	100	$241,148	NA	$184,006	NA	$233,098	NA	$230,225	NA	$256,374	NA	$275,354	NA	$253,768	NA	$267,690	NA	$9,021
2008	Washington (WI)	WI	County	100	5,698	16.0	910	60.4	3,442	21.7	1,236	1.6	92	0.3	18	82.9*	4,726	9.1*	520	7.9*	452	7.9*	452	12.610619	57	61.504425	278	24.115044	109	1.327434	6	0.442478	2	82.9*	4,726	9.1*	520	7.9*	452	9.1*	520	5.961538	31	48.076923	250	39.038462	203	6.153846	32	0.769231	4	82.9*	4,726	9.1*	520	7.9*	452	82.9*	4,726	17.393144	822	61.658908	2,914	19.551418	924	1.142615	54	0.253915	12	82.9*	4,726	9.1*	520	7.9*	452	100	5,756	1.9	110	43.1	2,479	30.3	1,742	22.2	1,275	2.6	150	100	5,756	41.8	2,405	4.7	269	50.4	2,901	3.1	181	100	72,743	1.3	910	18.5	13,432	41.7	30,299	21.9	15,945	16.7	12,157	70.2*	51,033	21.5*	15,619	8.4*	6,091	100	6,638	1.2	81	26.9	1,787	35.1	2,330	12.7	840	24.1	1,600	100	6,638	70.8	4,702	25.2	1,673	4.0	263	7.9	5,756	9.1	6,638	-1.2	-882	100	$13.6B	1.3	$174.7M	19.3	$2.6B	44.4	$6.1B	21.4	$2.9B	13.6	$1.8B	71.9*	$9.8B	27.5*	$3.7B	0.6*	$79.7M	100	$2,394,091	NA	$191,934	NA	$765,372	NA	$4,905,270	NA	$31,748,435	NA	$102,704,944	NA	$2,076,403	NA	$7,209,187	NA	$176,261	100	$187,530	NA	$191,934	NA	$196,129	NA	$200,103	NA	$183,183	NA	$152,068	NA	$192,289	NA	$240,014	NA	$13,080
2016	Washington (WI)	WI	County	100	8,189	13.0	1,064	64.9	5,315	20.8	1,703	1.1	93	0.2	14	84.0*	6,876	8.4*	688	7.6*	625	7.6*	625	10.560000	66	69.440000	434	19.200000	120	0.800000	5	0.000000	0	84.0*	6,876	8.4*	688	7.6*	625	8.4*	688	3.924419	27	50.000000	344	40.406977	278	5.087209	35	0.581395	5	84.0*	6,876	8.4*	688	7.6*	625	84.0*	6,876	14.121582	971	65.983130	4,537	18.979058	1,305	0.770797	53	0.145433	10	84.0*	6,876	8.4*	688	7.6*	625	100	14,536	2.9	418	53.7	7,810	33.1	4,807	10.3	1,501	0.0	0	100	14,536	65.9	9,584	0.4	61	32.0	4,651	1.7	240	100	86,303	1.2	1,064	24.3	20,983	44.8	38,636	18.5	16,002	11.1	9,618	71.6*	61,822	21.3*	18,391	7.1*	6,090	100	9,884	1.4	139	48.3	4,777	34.4	3,404	3.6	360	12.2	1,204	100	9,884	75.8	7,489	22.5	2,227	1.7	168	17.8	14,536	12.1	9,884	5.7	4,652	100	$19.4B	0.9	$171.7M	22.4	$4.4B	47.7	$9.3B	17.2	$3.3B	11.8	$2.3B	79.2*	$15.4B	20.5*	$4.0B	0.3*	$51.9M	100	$2,372,134	NA	$161,330	NA	$820,016	NA	$5,438,479	NA	$35,910,645	NA	$163,853,214	NA	$2,237,979	NA	$5,792,378	NA	$83,048	100	$225,084	NA	$161,330	NA	$207,710	NA	$239,718	NA	$208,705	NA	$238,505	NA	$248,914	NA	$216,691	NA	$8,523
2011	Washington (WI)	WI	County	100	6,492	15.7	1,016	63.2	4,104	19.7	1,276	1.2	80	0.2	16	83.5*	5,421	9.0*	586	7.5*	485	7.5*	485	12.989691	63	63.298969	307	22.474227	109	1.030928	5	0.206186	1	83.5*	5,421	9.0*	586	7.5*	485	9.0*	586	5.802048	34	52.559727	308	36.518771	214	4.607509	27	0.511945	3	83.5*	5,421	9.0*	586	7.5*	485	83.5*	5,421	16.952592	919	64.360819	3,489	17.579782	953	0.885445	48	0.221361	12	83.5*	5,421	9.0*	586	7.5*	485	100	6,279	1.9	122	69.2	4,347	28.8	1,810	0.0	0	0.0	0	100	6,279	83.5	5,244	4.0	253	7.8	492	4.6	290	100	71,557	1.4	1,016	22.4	15,995	42.8	30,627	19.3	13,812	14.1	10,107	72.5*	51,902	20.0*	14,344	7.4*	5,311	100	5,105	2.5	130	39.9	2,038	49.6	2,534	7.9	403	0.0	0	100	5,105	82.2	4,195	14.0	714	3.8	196	8.8	6,279	7.1	5,105	1.6	1,174	100	$13.2B	1.3	$177.3M	24.2	$3.2B	45.0	$5.9B	18.5	$2.4B	10.9	$1.4B	77.7*	$10.2B	22.0*	$2.9B	0.3*	$43.0M	100	$2,026,779	NA	$174,543	NA	$774,708	NA	$4,641,614	NA	$30,499,362	NA	$89,904,000	NA	$1,885,452	NA	$4,938,280	NA	$88,629	100	$183,879	NA	$174,543	NA	$198,775	NA	$193,382	NA	$176,654	NA	$142,324	NA	$196,929	NA	$201,745	NA	$8,094
2010	Washington (WI)	WI	County	100	6,055	17.6	1,067	59.9	3,625	20.8	1,262	1.4	84	0.3	17	83.5*	5,054	8.9*	540	7.6*	461	7.6*	461	14.533623	67	59.652928	275	24.511931	113	1.084599	5	0.216920	1	83.5*	5,054	8.9*	540	7.6*	461	8.9*	540	5.370370	29	49.444444	267	39.074074	211	5.370370	29	0.740741	4	83.5*	5,054	8.9*	540	7.6*	461	83.5*	5,054	19.212505	971	61.001187	3,083	18.559557	938	0.989315	50	0.237436	12	83.5*	5,054	8.9*	540	7.6*	461	100	2,915	7.2	211	49.7	1,448	36.2	1,056	6.9	200	0.0	0	100	2,915	68.3	1,992	5.4	156	17.6	512	8.7	255	100	71,329	1.5	1,067	19.6	13,966	43.4	30,958	20.0	14,281	15.5	11,057	70.9*	50,607	21.6*	15,411	7.4*	5,311	100	2,381	3.0	72	45.7	1,088	36.6	871	14.7	350	0.0	0	100	2,381	70.6	1,681	26.0	618	3.4	82	4.1	2,915	3.3	2,381	0.7	534	100	$13.7B	1.4	$185.0M	20.1	$2.8B	45.8	$6.3B	18.7	$2.6B	14.0	$1.9B	73.1*	$10.0B	26.5*	$3.6B	0.4*	$54.3M	100	$2,260,916	NA	$173,366	NA	$760,347	NA	$4,965,125	NA	$30,480,405	NA	$113,074,353	NA	$1,981,225	NA	$6,708,222	NA	$117,781	100	$191,925	NA	$173,366	NA	$197,355	NA	$202,403	NA	$179,284	NA	$173,850	NA	$197,860	NA	$235,055	NA	$10,223
2013	Washington (WI)	WI	County	100	8,134	12.4	1,010	67.4	5,486	19.0	1,542	1.0	81	0.2	15	84.2*	6,848	8.4*	687	7.4*	599	7.4*	599	12.020033	72	66.110184	396	21.202003	127	0.667780	4	0.000000	0	84.2*	6,848	8.4*	687	7.4*	599	8.4*	687	4.075691	28	54.002911	371	36.826783	253	4.366812	30	0.727802	5	84.2*	6,848	8.4*	687	7.4*	599	84.2*	6,848	13.288551	910	68.910631	4,719	16.968458	1,162	0.686332	47	0.146028	10	84.2*	6,848	8.4*	687	7.4*	599	100	8,387	1.6	130	52.7	4,424	34.4	2,889	8.9	748	2.3	196	100	8,387	55.2	4,629	8.5	711	32.4	2,715	4.0	332	100	81,118	1.2	1,010	26.1	21,171	43.0	34,915	17.3	13,994	12.4	10,028	71.5*	58,002	21.6*	17,525	6.9*	5,591	100	5,523	1.1	60	36.0	1,988	39.2	2,165	13.8	760	10.0	550	100	5,523	58.3	3,218	36.7	2,029	5.0	276	10.3	8,387	6.8	5,523	3.5	2,864	100	$18.4B	1.0	$182.5M	26.2	$4.8B	45.7	$8.4B	15.9	$2.9B	11.2	$2.1B	74.2*	$13.6B	25.5*	$4.7B	0.3*	$59.7M	100	$2,259,605	NA	$180,709	NA	$879,335	NA	$5,442,235	NA	$36,109,358	NA	$137,086,267	NA	$1,990,942	NA	$6,820,860	NA	$99,708	100	$226,579	NA	$180,709	NA	$227,860	NA	$240,353	NA	$209,008	NA	$205,055	NA	$235,060	NA	$267,386	NA	$10,682
